CCI ID,NAME,COUNTRY,LAT CENTRE,LON CENTRE,MAX DISTANCE TO LAND (KM),LAT MIN BOX,LAT MAX BOX,LON MIN BOX,LON MAX BOX,ID in GLOBOLAKES 1000 MASK,ID in CGLOPS MASK
300006407, Echoing lake,Canada,54.5208,-92.2431,3.1,54.4458,54.6042,-92.3375,-92.1292,,
300006409, Touchwood lake and Vermilyea lake,Canada,54.4819,-94.9486,2.1,54.4208,54.5958,-95.1958,-94.7042,,
300006490, Balsam Brook,Canada,54.3708,-102.5458,2.5,54.3042,54.4292,-102.6958,-102.4625,,
300006495, Moshikopaw,Canada,54.3625,-87.5375,3.3,54.2875,54.4458,-87.6375,-87.4292,,
300006498, lac Craven,Canada,54.3375,-76.9292,1.5,54.2792,54.4042,-77.0792,-76.7792,,
300006537, lac Wawa,Canada,54.2847,-76.8347,1.8,54.1875,54.3458,-76.9958,-76.5292,,
300006579, Morice lake,Canada,54.0042,-127.6153,1.8,53.7958,54.1542,-127.8708,-127.3958,,
300006584, Fraser lake,Canada,54.0931,-124.6958,1.6,54.0125,54.1458,-124.9375,-124.5792,,
300006645, Opinnagau lake,Canada,53.9236,-84.4542,2.1,53.8375,53.9792,-84.5625,-84.2208,,
300006671, Sims lake,Canada,54.0514,-65.9264,1.5,53.8125,54.1125,-66.0458,-65.7375,,
300006797, Brightsand,Canada,53.5875,-108.8792,2.7,53.5125,53.6875,-108.9625,-108.7958,,
300006864, lac Duncan,Canada,53.4792,-77.9708,2.2,53.4042,53.5792,-78.1625,-77.6875,,
300007084, Weaver lake,Canada,52.7542,-96.5792,2.1,52.6875,52.8375,-96.7958,-96.4625,,
300007173, North Spirit lake,Canada,52.5181,-92.8847,1.6,52.4292,52.5958,-93.1042,-92.7292,,
300007237, Sylvan,Canada,52.3708,-114.1958,1.8,52.2708,52.4458,-114.2792,-114.0375,,
300007318, Sullivan,Canada,52.0125,-111.9958,1.9,51.9375,52.1708,-112.1458,-111.9042,,
300007351, Canim lake,Canada,51.8569,-120.7208,1.9,51.7292,51.9292,-120.9375,-120.5792,,
300007453, Good Spirit,Canada,51.5542,-102.6708,2.4,51.4625,51.6542,-102.7542,-102.5792,,
300007494, Fawcett lake,Canada,51.4181,-91.8653,2.1,51.3375,51.5042,-91.9958,-91.7542,,
300007563, Little Vermillion lake,Canada,51.3264,-93.8236,1.5,51.1375,51.3958,-93.9292,-93.7292,,
300007603, Ten Mile lake,Canada,51.1458,-56.6097,1.7,51.0125,51.2042,-56.8125,-56.4792,,
300007621, Kagianagami lake,Canada,50.9458,-87.8347,1.7,50.8458,51.0708,-88.0208,-87.7625,,
300007638, Du Tast,Canada,50.9958,-77.3875,1.8,50.9042,51.0792,-77.4542,-77.2708,,
300007706, Goyelle,Canada,50.7625,-60.7458,1.6,50.7042,50.8958,-60.9292,-60.6625,,
300007718, Lac Berte,Canada,50.7819,-68.4986,1.7,50.6542,50.9208,-68.6125,-68.3958,,
300007748, Onistagane,Canada,50.7208,-71.3292,1.7,50.5458,50.9125,-71.3958,-71.2125,,
300007752, Ara lake and Meta lake,Canada,50.5375,-87.5069,1.7,50.4292,50.6625,-87.6375,-87.2042,,
300007773, North Shoal,Canada,50.4708,-97.6458,2,50.3958,50.5708,-97.7458,-97.5625,,
300007891, Portland Creek Pond,Canada,50.1875,-57.5292,1.7,50.0792,50.2625,-57.6292,-57.3208,,
300007930, Big Vermillion lake,Canada,50.0208,-92.2958,1.7,49.9625,50.1208,-92.3958,-92.0292,,
300007960, lac Grasset,Canada,49.9431,-78.1597,3.9,49.8625,50.0292,-78.2875,-78.0208,,
300008088, Nagagami lake,Canada,49.4069,-85.0125,2.5,49.3375,49.5042,-85.1208,-84.9292,,
300008096, lac Pusticamica,Canada,49.3597,-76.3625,1.6,49.2375,49.4542,-76.5625,-76.1958,,
300008127, Black Sturgeon,Canada,49.3125,-88.8375,2,49.2542,49.4708,-88.9792,-88.7542,,
300008201, Hinds,Canada,48.9708,-56.9875,2.3,48.8708,49.0875,-57.1792,-56.8875,,
300008202, Quevillon,Canada,49.0792,-76.9708,1.9,49.0042,49.1375,-77.0542,-76.8208,,
300008212, Deer lake,Canada,49.1208,-57.5458,1.9,48.9625,49.2208,-57.7208,-57.4042,,
300008244, Cowichan lake,Canada,48.8903,-124.3208,1.7,48.7792,48.9625,-124.4958,-124.0542,,
300008270, Frederick House,Canada,48.6458,-80.9208,1.8,48.5708,48.7458,-81.0208,-80.8375,,
300008294, Duparquet,Canada,48.4875,-79.2625,1.5,48.3958,48.5625,-79.3958,-79.1708,,
300008306, Priest lake,United States,48.5875,-116.8708,1.9,48.4375,48.7792,-116.9625,-116.7875,,
300008339, Hungry Horse reservoir,United States,48.2681,-113.8486,1.5,47.9792,48.3792,-114.0458,-113.5542,,
300008341, Great Burnt Crooked Lakes,Canada,48.3375,-56.2125,2.4,48.2375,48.4625,-56.4542,-56.1375,,
300008388, Round Pond,Canada,48.1875,-56.0125,2.1,48.0875,48.2625,-56.1375,-55.8958,,
300008393, Granite,Canada,48.1792,-56.9708,1.7,48.0542,48.2875,-57.3458,-56.8708,,
300008408, lac Gueguen,Canada,48.1097,-77.2264,1.6,48.0042,48.1958,-77.3375,-77.0958,,
300008411, Pelican,United States,48.0625,-92.8958,2.2,47.9792,48.1375,-93.0292,-92.7875,,
300008481, Manouane,Canada,47.5625,-74.1125,1.9,47.4625,47.6625,-74.2125,-73.9792,,
300008633, Long,United States,46.7292,-100.0958,1.5,46.6125,46.8042,-100.3292,-99.9208,,
300008638, Lida Crystal Lizzie Lakes,United States,46.5792,-95.9792,1.8,46.4875,46.6958,-96.0708,-95.8875,,
300008645, lake Gogebic,United States,46.4736,-89.5542,1.9,46.3708,46.6292,-89.6708,-89.4875,,
300008713, lake Ainslie,Canada,46.1375,-61.1903,2.8,46.0125,46.2208,-61.3042,-61.0708,,
300008718, Chamberlain,United States,46.2208,-69.3042,1.5,46.1375,46.3542,-69.4458,-69.1292,,
300008770, lake Kagawong,Canada,45.8181,-82.2931,2.6,45.7375,45.9292,-82.4292,-82.2042,,
300008783, Traverse,United States,45.7042,-96.7375,1.5,45.5708,45.8125,-96.8958,-96.5792,,
300008804, Grand lake,United States;Canada,45.7042,-67.8125,2.1,45.5792,45.8542,-67.8958,-67.6625,,
300008819, Mullet lake,United States,45.5292,-84.5042,2.9,45.4042,45.6125,-84.6375,-84.4292,,
300008848, lake Charlevoix,United States,45.2625,-85.0958,1.9,45.1125,45.3625,-85.2875,-84.9792,,
300008924, Hebgen lake,United States,44.7847,-111.2514,1.9,44.6875,44.8958,-111.3708,-111.0875,,
300009100, Koshkonong,United States,42.8875,-88.9375,2.1,42.7875,42.9542,-89.0542,-88.8708,,
300009124, Quabbin reservoir,United States,42.3597,-72.3014,1.8,42.2458,42.5625,-72.4208,-72.1958,,
300009129, Chautauqua,United States,42.2208,-79.4542,1.5,42.0625,42.2958,-79.5292,-79.2458,,
300009151, Pymatuning reservoir,United States,41.6569,-80.4875,1.6,41.4625,41.7125,-80.5792,-80.3625,,
300009172, Trinity lake,United States,40.9764,-122.6736,1.5,40.7625,41.0792,-122.8958,-122.5875,,
300009182, Grand,United States,40.5292,-84.4958,2,40.4542,40.5875,-84.6125,-84.3792,,
300009243, lake Berryessa/Monticello,United States,38.6292,-122.2625,2.2,38.4542,38.7208,-122.3542,-122.0708,,
300009360,Mohave,United States,35.4375,-114.6514,2.8,35.1625,35.7958,-114.7458,-114.5292,,
300009411, Hugo,United States,34.0542,-95.4125,1.8,33.9708,34.1625,-95.4958,-95.3375,,
300009430, Ray Roberts,United States,33.3792,-97.0792,1.9,33.3125,33.5458,-97.1708,-96.8542,,
300009432, Jim Chapman,United States,33.3208,-95.6625,2.5,33.2375,33.3792,-95.8208,-95.5708,,
300009443, Lewisville lake,United States,33.1097,-96.9625,2.5,33.0292,33.2542,-97.1125,-96.8625,,
300009460, lake Ray Hubbard,United States,32.8486,-96.5236,2,32.7625,33.0375,-96.6292,-96.4292,,
300009484, lake Palestine,United States,32.1792,-95.4819,1.7,32.0208,32.3292,-95.5875,-95.3792,,
300009523, lake Conroe,United States,30.4125,-95.5958,1.6,30.3125,30.5875,-95.7042,-95.5042,,
300009528, Somerville,United States,30.3208,-96.5542,1.6,30.2458,30.3875,-96.7125,-96.4792,,
300009630, Zzzz,Mexico,27.4708,-114.0208,2.2,27.3958,27.6292,-114.1708,-113.9125,,
300009636, lake Istokpoga,United States,27.4069,-81.2792,2.8,27.2625,27.4792,-81.3792,-81.1875,,
300009639, Adolfo Ruiz Cortines,Mexico,27.2431,-109.0903,1.6,27.1625,27.3375,-109.1708,-108.9542,,
300009690, Alacranes,Cuba,22.7292,-80.1708,2.2,22.6542,22.7958,-80.2792,-80.0708,,
300009691, Las Animas,Mexico,22.6208,-98.7208,3.1,22.5292,22.7458,-98.8208,-98.6458,,
300009692, La Tortuga,Mexico,22.3375,-98.1292,2.2,22.2458,22.5042,-98.2792,-98.0292,,
300009704, El Chumbeno,Mexico,22.2042,-105.3542,2.2,22.1208,22.2625,-105.4958,-105.2792,,
300009713, embalse Zaza,Cuba,21.8236,-79.3764,2.2,21.7625,21.9375,-79.4625,-79.3042,,
300009733, Solis,Mexico,20.0569,-100.6347,1.5,20.0042,20.1625,-100.7042,-100.4875,,
300009739,Patzcuaro,Mexico,19.6597,-101.5986,2.5,19.5042,19.7208,-101.7458,-101.5125,,
300009761, laguna San Francisco,Mexico,18.4014,-91.7792,2.1,18.3208,18.5125,-91.8708,-91.6875,,
300009784, Penitas,Mexico,17.4375,-93.4458,1.5,17.2042,17.4958,-93.5958,-93.3625,,
300009785, Northern Lagoon,Belize,17.3625,-88.3292,2.2,17.2625,17.4375,-88.3875,-88.2625,,
300009791, laguna de Tres Palos,Mexico,16.7903,-99.7375,2.8,16.6792,16.8625,-99.8125,-99.6125,,
300009799, Laguna Pampa la Joya,Mexico,15.9542,-93.6958,1.8,15.7792,16.0125,-93.7875,-93.5458,,
300009807, Laguna Kohunta,Honduras,15.1875,-83.5875,2.7,15.1208,15.2792,-83.6792,-83.5125,,
300009809, lago de Yojoa,Honduras,14.8819,-87.9764,2.7,14.7542,14.9708,-88.0792,-87.9125,,
300009815, laguna Pahara,Nicaragua,14.2792,-83.2986,3.4,14.1792,14.4125,-83.3792,-83.2125,,
300009850, laguna de Arenal,Costa Rica,10.5153,-84.8931,2.2,10.3958,10.5958,-85.0208,-84.7042,,
300009854, Capote,Colombia,10.3375,-75.1125,2.8,10.2375,10.4208,-75.2042,-75.0458,,
300009988, Piraruaca,Brazil,-2.0208,-56.3542,1.7,-2.1292,-1.9292,-56.4625,-56.2542,,
300009989, Camapu,Brazil,-2.1208,-53.8375,4,-2.2208,-1.9625,-53.9208,-53.6042,,
300010100, Sampaio,Brazil,-3.8542,-59.1708,2.1,-3.9208,-3.7292,-59.2542,-59.0208,,
300010187, Las Habras,Bolivia Plurinational State of,-12.7542,-65.1042,4.2,-12.8542,-12.6708,-65.1875,-65.0292,,
300010196, La Porfia,Bolivia Plurinational State of,-13.1292,-65.8208,2.6,-13.1958,-13.0375,-65.9208,-65.7542,,
300010214, Mamornadas,Bolivia Plurinational State of,-13.7958,-66.7875,2.7,-13.9125,-13.7292,-66.9208,-66.7125,,
300010231, Huachi,Bolivia Plurinational State of,-14.3375,-63.4125,1.5,-14.4458,-14.2375,-63.4708,-63.2542,,
300010233, laguna Langui,Peru,-14.4819,-71.2181,2.2,-14.5625,-14.3958,-71.3208,-71.1208,,
300010243, Manso,Brazil,-14.8375,-55.6792,2.5,-15.1208,-14.7375,-55.8292,-55.4875,,
300010247, Los Anteojos,Bolivia Plurinational State of,-15.4042,-64.6625,3.3,-15.4875,-15.2958,-64.7458,-64.5875,,
300010261, Lagunillas,Peru,-15.7125,-70.7625,2.4,-15.8125,-15.6458,-70.8375,-70.6292,,
300010266, San Jorge lake,Bolivia Plurinational State of,-15.8264,-63.8653,3,-15.9125,-15.7375,-63.9542,-63.7625,,
300010271, Nuevo Mundo,Bolivia Plurinational State of,-15.8208,-64.2708,3.2,-15.9042,-15.7458,-64.3625,-64.1958,,
300010299, Concepcion,Bolivia Plurinational State of,-17.5042,-61.3792,2.6,-17.5708,-17.4208,-61.4875,-61.2708,,
300010368, lago Ypacarai,Paraguay,-25.3014,-57.3431,2.6,-25.4042,-25.2125,-57.4125,-57.2458,,
300010381, lago Vera,Paraguay,-26.1486,-57.4625,1.7,-26.2708,-26.0708,-57.5708,-57.3875,,
300010423, lagoa do Sombrio,Brazil,-29.1625,-49.6931,1.6,-29.2875,-29.0875,-49.7875,-49.5958,,
300010435, Zzzz,Argentina,-29.6958,-62.2708,3.4,-29.7875,-29.6292,-62.3792,-62.1958,,
300010436, lagoa Pinguela,Brazil,-29.8181,-50.2153,2,-29.8875,-29.7208,-50.2792,-50.0708,,
300010470, embalse rio Tercero,Argentina,-32.2125,-64.4819,1.9,-32.3042,-32.1208,-64.5708,-64.3708,,
300010533, laguna del Maule,Chile,-36.0625,-70.4958,2.5,-36.1375,-35.9708,-70.6042,-70.4208,,
300010537, Alsina,Argentina,-36.8375,-62.0292,2.2,-36.9375,-36.7458,-62.2708,-61.8292,,
300010539, Cochico,Argentina,-36.9208,-62.3125,2.2,-37.0042,-36.8375,-62.3958,-62.2042,,
300010540, Venado,Argentina,-37.0208,-62.6708,3.3,-37.1125,-36.9458,-62.7708,-62.5292,,
300010554, Zzzz,Argentina,-38.2875,-63.7292,2.1,-38.3708,-38.1708,-63.9292,-63.6208,,
300010560, Chasico,Argentina,-38.6208,-63.0792,3.1,-38.7042,-38.5292,-63.1708,-62.9708,,
300010563, Salinas Grandes,Argentina,-38.7542,-62.9458,3.1,-38.8208,-38.6875,-63.0458,-62.8542,,
300010567, lago Alumine,Argentina,-38.9236,-71.1153,2.4,-39.0042,-38.8375,-71.2458,-71.0125,,
300010573, Caburgua,Chile,-39.1708,-71.7875,1.7,-39.2375,-39.0292,-71.8458,-71.6708,,
300010577, lago Rinihue,Chile,-39.8097,-72.3903,2.2,-39.9542,-39.7375,-72.4875,-72.1375,,
300010583, lago Maihue,Chile,-40.2764,-72.0264,2,-40.3708,-40.1875,-72.1792,-71.9375,,
300010590, Alicura,Argentina,-40.5958,-70.8375,2.1,-40.7708,-40.5292,-71.1125,-70.7125,,
300010593, lago Trafull,Argentina,-40.6125,-71.4847,1.7,-40.7125,-40.4625,-71.6208,-71.2542,,
300010599, Chapo,Chile,-41.4292,-72.5292,1.7,-41.5542,-41.3708,-72.6125,-72.3792,,
300010602, lago Puelo,Argentina,-42.1153,-71.6375,1.5,-42.2625,-42.0542,-71.7458,-71.5625,,
300010609, lago Menendez,Argentina,-42.6847,-71.8264,1.6,-42.7875,-42.5708,-72.0375,-71.7208,,
300010614, Amutui Quimey,Argentina,-43.0708,-71.6958,1.7,-43.1708,-42.8792,-72.1042,-71.6125,,
300010626, lago Fontana,Argentina,-44.9347,-71.4875,2.4,-45.0208,-44.8125,-71.6958,-71.3125,,
300010628, lago Yulton,Chile,-45.1181,-72.9319,2.4,-45.1958,-45.0208,-73.0125,-72.7875,,
300010652, Nansen,Argentina,-47.9625,-72.3542,1.5,-48.1542,-47.8625,-72.5042,-72.2125,,
300010656, Quiroga,Argentina,-48.4125,-71.5542,2.6,-48.4958,-48.3375,-71.6625,-71.4375,,
300010690, Yehuin,Argentina,-54.3875,-67.7792,1.7,-54.4875,-54.3292,-67.8542,-67.5542,,
300010732, Silyuyeturku,Russian Federation,74.4375,104.4542,2.2,74.3458,74.5458,104.3458,104.5792,,
300010750, ozero Ayaturku,Russian Federation,73.8264,92.0264,2.4,73.7542,73.9625,91.8292,92.3542,,
300010784, ozero Syruto,Russian Federation,72.9625,88.8125,2.4,72.8875,73.0625,88.6708,89.0625,,
300010787, Khelaliturku,Russian Federation,72.8625,89.1208,2.8,72.7958,72.9375,88.8625,89.2958,,
300010794, ozero Nyagame,Russian Federation,72.7431,88.3542,2.2,72.6208,72.8042,88.2292,88.4875,,
300010835, Gusinoye,Russian Federation,72.0042,52.0958,1.8,71.9458,72.0625,52.0042,52.2125,,
300010851, Purinskoye 1-Ye,Russian Federation,71.7708,88.5792,2,71.7042,71.8792,88.4792,88.8292,,
300010866, Dolgoye,Russian Federation,71.5125,149.4542,2.2,71.4292,71.6375,149.2042,149.7292,,
300010885, Bolshoye,Russian Federation,71.4625,149.6042,3.1,71.3958,71.5625,149.4792,149.8458,,
300010918, Kyrbyt,Russian Federation,71.2208,147.4875,2.6,71.1542,71.2958,147.2875,147.6208,,
300010974, Symytyr,Russian Federation,71.0208,146.3125,2.4,70.9042,71.0958,146.1208,146.4292,,
300010982, Bytynay,Russian Federation,70.9625,147.5292,2.9,70.8708,71.0542,147.3708,147.6958,,
300010987, Bakul,Russian Federation,70.9375,147.7875,2.5,70.8208,71.0208,147.6208,147.9208,,
300011006, Laydy-Kyuyel Yaryppyt Lakes,Russian Federation,70.7875,137.5375,1.8,70.7292,70.9125,137.3208,137.9542,,
300011025, Ukyulyakh,Russian Federation,70.6792,137.8292,2.5,70.5792,70.7458,137.7292,137.9542,,
300011033, Kaluken,Russian Federation,70.6458,150.7042,1.8,70.5875,70.7625,150.4625,150.7958,,
300011082, Nuchcha,Russian Federation,70.3292,146.3542,3,70.2542,70.4042,146.2042,146.4792,,
300011089,  ozero Polovinnoye,Russian Federation,70.2014,87.6819,3.7,70.1125,70.2792,87.5375,87.8708,,
300011120, Ngevak-Yasaveyto,Russian Federation,69.8292,70.1042,3,69.7625,69.9042,69.9708,70.2792,,
300011134, Yandeto,Russian Federation,69.7292,71.3542,3.4,69.6625,69.8125,71.1792,71.5125,,
300011151, Iesjavri,Norway,69.6708,24.1986,2.5,69.5625,69.7625,24.0625,24.3625,,
300011169, ozero Bolshoy Oler,Russian Federation,69.4597,156.0819,3.3,69.3875,69.5375,155.9542,156.2208,,
300011184, Malyy Oler,Russian Federation,69.4458,156.5125,3,69.3792,69.5208,156.3542,156.6375,,
300011226, Ulakhan-Kelyuyekyan,Russian Federation,69.1375,152.8292,3,69.0625,69.2042,152.6125,152.9458,,
300011233, Zzzz,Russian Federation,69.1125,159.0542,1.6,69.0042,69.1625,158.8458,159.2042,,
300011237, ozero Sokhonto,Russian Federation,69.1569,70.1292,3.4,69.0875,69.2375,70.0042,70.2625,,
300011279, Baut,Russian Federation,68.9792,159.4125,1.8,68.9208,69.0958,159.2208,159.5208,,
300011357, Unestakh,Russian Federation,68.6708,154.9042,2.7,68.5792,68.7458,154.7708,155.0458,,
300011367, Lymbanato,Russian Federation,68.6125,52.8625,1.5,68.5542,68.6792,52.7708,52.9375,,
300011374, Arga-Ebe,Russian Federation,68.5708,154.5958,3,68.5042,68.6458,154.4708,154.7542,,
300011444, ozero Kalgyn,Russian Federation,68.3069,149.6736,3.5,68.2375,68.3958,149.5042,149.8458,,
300011445, Tetato,Russian Federation,68.2875,71.0958,3.6,68.2042,68.3708,70.9042,71.2375,,
300011605, Layato,Russian Federation,67.5542,56.0958,1.5,67.5042,67.6125,56.0125,56.1958,,
300011620, Ebe,Russian Federation,67.4708,151.6625,3.1,67.3958,67.5458,151.5458,151.7792,,
300011642, ozero Urdyuzhskoye,Russian Federation,67.2264,50.1514,3.1,67.1542,67.3292,50.0292,50.3375,,
300011663, Tjaktjajaure,Sweden,67.0542,18.4875,1.9,66.9375,67.1292,18.1208,18.6375,,
300011666, ozero Kanozero,Russian Federation,67.0458,34.1236,2.3,66.8875,67.1792,33.9542,34.2875,,
300011704, Karatj,Sweden,66.6625,18.7653,1.5,66.6042,66.8042,18.2458,18.9125,,
300011707, Nalimye,Russian Federation,66.6042,85.3292,2.8,66.5125,66.6708,85.2125,85.4292,,
300011716, Miekojarvi,Finland,66.5681,24.3931,1.5,66.4708,66.7292,24.2792,24.4792,,
300011781, Varchaty,Russian Federation,66.1125,64.0125,2.9,66.0208,66.1958,63.8625,64.1375,,
300011784, Zzzz,Russian Federation,66.0958,66.5625,2.2,66.0042,66.2208,66.3958,66.8042,,
300011804, Varsh,Russian Federation,66.0708,47.9208,1.6,65.9542,66.1375,47.8292,48.0875,,
300011810, Vyzhletskoye,Russian Federation,65.9708,46.2292,1.5,65.9208,66.0375,46.1625,46.3042,,
300011834, Kostonjarvi,Finland,65.7958,28.4458,2.2,65.7042,65.9042,28.3375,28.5958,,
300011866, ozero Oneko,Russian Federation,65.4847,91.2069,2,65.4125,65.5875,91.0292,91.4542,,
300011878, Zzzz,Russian Federation,65.4208,65.8208,1.5,65.3458,65.5292,65.6542,66.0375,,
300011902, Blondulon,Iceland,65.1708,-19.6708,1.5,65.0958,65.2708,-19.7708,-19.5042,,
300011916, Kem River,Russian Federation,65.0375,33.4708,1.5,64.9792,65.1375,33.0542,33.7042,,
300011976, Kvarnbergsvattnet,Sweden;Norway,64.5736,13.9625,1.8,64.4708,64.6792,13.6708,14.1958,,
300011991, Shuyezero,Russian Federation,64.4292,34.0375,2,64.3542,64.5292,33.8458,34.1375,,
300012019, Zzzz,Finland,64.1653,28.0958,2.7,64.0875,64.3042,27.7375,28.2875,,
300012021, Nizhnevygskoye reservoir,Russian Federation,64.1569,34.3125,1.9,63.9458,64.2625,34.1625,34.4208,,
300012023, Zzzz,Finland,64.2319,29.5681,2.1,64.1542,64.3292,29.3458,29.8292,,
300012051, Javsjon,Sweden;Norway,64.0708,13.0458,1.6,64.0125,64.1375,12.9625,13.1375,,
300012060, ozero Sumozero,Russian Federation,63.9708,35.1597,2.5,63.8625,64.0625,35.0042,35.3208,,
300012093, Pulozero,Russian Federation,63.7625,35.4542,1.7,63.6875,63.8375,35.2375,35.5875,,
300012120, Stor-Rensjon,Sweden,63.6292,12.5792,2.4,63.5542,63.7125,12.4042,12.6958,,
300012150, ozero Maslozero,Russian Federation,63.4875,32.9819,3,63.3625,63.5792,32.7458,33.1458,,
300012163, Alvajarvi,Finland,63.4042,25.4292,1.6,63.2792,63.4792,25.3042,25.5875,,
300012213, Nesjoen,Norway,62.9819,12.0097,1.8,62.9208,63.1542,11.7958,12.1208,,
300012234, Verkhneye Volozero,Russian Federation,62.8375,35.3542,1.9,62.7375,62.9208,35.2542,35.4958,,
300012266, Pyhajarvi,Finland,62.7236,25.4681,1.5,62.6125,62.8292,25.3208,25.5958,,
300012284, ozero Lizhmozero,Russian Federation,62.6514,34.0542,2.1,62.4958,62.7208,33.9458,34.2292,,
300012287, Labyngkyr,Russian Federation,62.4542,143.6292,1.7,62.3958,62.6042,143.5208,143.6958,,
300012300, Parenskoye,Russian Federation,62.5542,162.3625,2,62.4708,62.6208,162.2625,162.5375,,
300012316, Holmsjon,Sweden,62.4125,15.3458,1.5,62.3542,62.5375,15.1875,15.4958,,
300012336, Sundozero,Russian Federation,62.3958,33.8125,2.3,62.2958,62.4875,33.7125,33.9208,,
300012341, Pyalozero,Russian Federation,62.3042,33.7208,1.5,62.2458,62.3792,33.6542,33.8042,,
300012361, Lum,Russian Federation,62.2375,43.3625,1.5,62.1875,62.2958,43.2875,43.4375,,
300012394, ozero Kenozero,Russian Federation,62.0653,38.2208,1.8,61.9375,62.1958,38.0625,38.5208,,
300012406, Nantlor,Russian Federation,62.0792,72.9125,2.7,62.0042,62.1625,72.8125,73.0292,,
300012424, Kangasjarvi,Finland,62.0042,27.3792,1.6,61.9458,62.0875,27.2875,27.4542,,
300012455, Hornindalsvatn,Norway,61.9542,6.4125,1.5,61.8625,62.0208,6.0792,6.5542,,
300012472, ozero Shotozero,Russian Federation,61.7875,32.9875,3.3,61.6958,61.8708,32.8292,33.1458,,
300012482, Sodra Dellen,Sweden,61.8042,16.7292,2.2,61.7125,61.8958,16.5375,16.8875,,
300012491, ozero Lekshmozero,Russian Federation,61.7347,38.0764,2.9,61.6375,61.8042,37.9875,38.2208,,
300012507, ozero Vedlozero,Russian Federation,61.5458,32.7486,2,61.4625,61.6292,32.5292,32.8708,,
300012591, ozero Samotlor,Russian Federation,61.1042,76.7375,2.1,61.0292,61.2042,76.6292,76.8875,,
300012614, Pyhajarvi,Finland,61.0181,26.4847,1.7,60.9042,61.0792,26.3292,26.6125,,
300012628, Urajarvi,Finland,60.9208,26.4292,1.5,60.8625,60.9792,26.3542,26.5042,,
300012639, Karpautur,Russian Federation,60.8542,65.2208,2.5,60.7875,60.9292,65.1125,65.3875,,
300012654, ozero Otradnoye,Russian Federation,60.8014,30.1847,2.3,60.7208,60.8958,30.0958,30.3958,,
300012749, Bolshoy Kumikush,Russian Federation,60.3292,55.2625,1.5,60.2708,60.4042,55.1958,55.3458,,
300012760, Enetor,Russian Federation,60.2125,68.3708,2.6,60.1375,60.2875,68.2708,68.4708,,
300012813, Mosvatn,Norway,59.8764,8.0292,1.5,59.7125,60.0458,7.8958,8.3542,,
300012874, Ozero Tungar,Russian Federation,59.4375,143.9208,2.4,59.3625,59.5042,143.7625,144.0625,,
300012879, Jarnsjon,Sweden,59.3458,12.2292,1.6,59.2708,59.4125,12.1458,12.3125,,
300012886, Temryak,Russian Federation,59.3542,67.0292,2.4,59.2708,59.4208,66.9125,67.1375,,
300012946, Chukhloma,Russian Federation,58.7792,42.6125,3.4,58.7042,58.8542,42.5125,42.7292,,
300012969, ozero Galichskoye,Russian Federation,58.4208,42.3681,2.5,58.3375,58.4875,42.1125,42.4708,,
300013003, Mjorn,Sweden,57.9097,12.4486,1.7,57.8042,58.0125,12.2792,12.5458,,
300013032, Seremo,Russian Federation,57.4458,33.3708,1.8,57.3875,57.5042,33.2958,33.4458,,
300013035, Aluksne,Latvia,57.4542,27.0875,1.8,57.3875,57.5125,27.0125,27.1625,,
300013043,Rusken,Sweden,57.2875,14.3458,1.4,57.1542,57.3542,14.2708,14.4375,,
300013070,Vidoestern,Sweden,57.0125,13.9792,1.1,56.9375,57.0958,13.9125,14.0542,,
300013091, Pleshcheyevo,Russian Federation,56.7625,38.7875,3.2,56.6875,56.8458,38.6792,38.8792,,
300013104,Moeckeln,Sweden,56.6597,14.2097,1.2,56.5292,56.7458,14.0375,14.2792,,
300013112, Cirma,Latvia,56.5625,27.6042,1.5,56.5042,56.6125,27.5375,27.6792,,
300013120, Mien,Sweden,56.4208,14.8625,2,56.3542,56.4792,14.7792,14.9458,,
300013141, ozero Azhabachye,Russian Federation,56.1458,161.7986,3.4,56.0708,56.2208,161.6708,161.9458,,
300013149, Necheritsa,Russian Federation,56.1292,28.4375,1.5,56.0708,56.2208,28.3708,28.5375,,
300013156,Ivoesjoen,Sweden,56.0708,14.4042,1.8,56.0125,56.2042,14.3125,14.5542,,
300013159, Osveya,Belarus,56.0458,28.1792,2.6,55.9708,56.1208,28.0125,28.2625,,
300013161, ozero Dvinye,Russian Federation,56.0653,31.2708,1.9,56.0042,56.2125,31.0542,31.3708,,
300013166, Sivers,Latvia,56.0208,27.3292,1.5,55.9625,56.0792,27.2292,27.4292,,
300013175, Hammarsjon,Sweden,55.9792,14.2208,1.9,55.9208,56.0542,14.1292,14.2875,,
300013176, Bolshiye Kasli,Russian Federation,55.9208,60.7958,2,55.8625,56.0708,60.6292,60.9375,,
300013178, Vastra Ringsjon,Sweden,55.8958,13.4625,1.5,55.8375,55.9542,13.3958,13.5542,,
300013182,Oestra Ringsjoen,Sweden,55.8625,13.5542,2,55.8042,55.9458,13.4625,13.6375,,
300013184, Rekyva,Lithuania,55.8708,23.3042,1.6,55.8125,55.9208,23.2292,23.3792,,
300013186, Yauzskoye Vdkhr,Russian Federation,55.8875,35.0542,2.2,55.8208,56.0208,34.8375,35.1542,,
300013193, Sennitsa,Belarus;Russian Federation,55.8292,30.3875,1.6,55.7708,55.8875,30.3208,30.4542,,
300013196, Uyelgi,Russian Federation,55.7625,61.5458,2.9,55.6958,55.8792,61.4542,61.6542,,
